label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
1,0.43223869800567627,0.4995315968990326,0.5478564500808716,0.5363901257514954,0.47797486186027527,0.46668463945388794,0.4759789705276489,0.4764854609966278,0.4769400954246521,0.40983879566192627,0.4423886239528656,0.47129902243614197,0.48645755648612976,0.36049485206604004,0.407465398311615,0.43623870611190796,0.4462660849094391,0.31256920099258423,0.36328989267349243,0.3938991129398346,0.4037618637084961,0.8447612524032593,0.8067871928215027,0.6735790371894836,0.5613345503807068,0.5238466262817383,0.532233476638794,0.407368540763855,0.32314831018447876,0.24927115440368652,0.5464537739753723,0.4864301383495331,0.5913720726966858,0.6787581443786621,0.5804332494735718,0.5476678013801575,0.6569525003433228,0.7380275726318359,0.6280494332313538,0.5940327644348145,0.6708499193191528,0.733859658241272,2.6316929080394402e-08,-0.03825952857732773,-0.05374065414071083,-0.06764739751815796,-0.08219509571790695,-0.037192996591329575,-0.06728504598140717,-0.0831228718161583,-0.09396649152040482,-0.037538081407547,-0.09567050635814667,-0.10588774085044861,-0.09675125032663345,-0.04104077070951462,-0.10282250493764877,-0.09240124374628067,-0.06704049557447433,-0.047154247760772705,-0.09218167513608932,-0.08421255648136139,-0.0658286064863205
1,0.422662615776062,0.49606946110725403,0.5460137128829956,0.5364894866943359,0.47714293003082275,0.4599938988685608,0.47429007291793823,0.47579044103622437,0.47615039348602295,0.40326613187789917,0.4431011378765106,0.4696236252784729,0.48207393288612366,0.35423338413238525,0.41099801659584045,0.43785595893859863,0.44755861163139343,0.3093506693840027,0.3658309280872345,0.39506977796554565,0.40421128273010254,0.8721742630004883,0.8131118416786194,0.678499162197113,0.5634022355079651,0.5247153639793396,0.5352469682693481,0.4069924056529999,0.3236503601074219,0.24838832020759583,0.551552951335907,0.48982667922973633,0.59465491771698,0.6810284852981567,0.5853502750396729,0.5517431497573853,0.662256121635437,0.7422330379486084,0.6332609057426453,0.5963972806930542,0.671039342880249,0.7311736345291138,1.0890204293900752e-07,-0.038116227835416794,-0.056317321956157684,-0.07449609041213989,-0.09279435873031616,-0.03271431848406792,-0.06568684428930283,-0.08288168907165527,-0.09362033009529114,-0.03410886600613594,-0.09774497896432877,-0.11009535938501358,-0.10025744140148163,-0.03933273255825043,-0.1033981665968895,-0.0921773761510849,-0.06433893740177155,-0.04754357784986496,-0.08985769003629684,-0.08011842519044876,-0.0597204752266407
1,0.4305041432380676,0.5012444257736206,0.5467787981033325,0.5381361246109009,0.4803697466850281,0.4636225402355194,0.4771037697792053,0.47812172770500183,0.47833171486854553,0.40534141659736633,0.4473921060562134,0.47401636838912964,0.4852669835090637,0.3568618595600128,0.41695350408554077,0.4433891475200653,0.45172762870788574,0.3152088522911072,0.3722744286060333,0.40037715435028076,0.4091874659061432,0.8715914487838745,0.797595739364624,0.6742315888404846,0.5684401392936707,0.5409225225448608,0.5278517007827759,0.4014546871185303,0.32320788502693176,0.24906834959983826,0.5418870449066162,0.49879419803619385,0.5990942716598511,0.6793907880783081,0.5772386789321899,0.5616286993026733,0.6670085787773132,0.742067813873291,0.6276132464408875,0.6052156090736389,0.6730068922042847,0.7269116044044495,5.641325628857885e-08,-0.03447834029793739,-0.05384354665875435,-0.07459533214569092,-0.09520827978849411,-0.03273286297917366,-0.06648599356412888,-0.0854688361287117,-0.09776339679956436,-0.036682408303022385,-0.09932533651590347,-0.11404663324356079,-0.1072159856557846,-0.043770983815193176,-0.1039283499121666,-0.09388567507266998,-0.06832410395145416,-0.0541117787361145,-0.09144144505262375,-0.08152444660663605,-0.062017541378736496
1,0.42425572872161865,0.4970775842666626,0.5528711676597595,0.5571210384368896,0.5184849500656128,0.47161611914634705,0.48093894124031067,0.490220308303833,0.4953145682811737,0.4162406623363495,0.4475879371166229,0.4817599058151245,0.4959251880645752,0.3645530045032501,0.3962869346141815,0.42733705043792725,0.43666771054267883,0.3147599399089813,0.3436169922351837,0.375162273645401,0.38536691665649414,0.8651775121688843,0.8021643161773682,0.6938896775245667,0.6086387038230896,0.5646287202835083,0.5396206974983215,0.39727216958999634,0.31147655844688416,0.23908299207687378,0.5586234331130981,0.49924153089523315,0.5782188773155212,0.6487277150154114,0.5944804549217224,0.5436322093009949,0.6338299512863159,0.7059957981109619,0.6435428261756897,0.5835553407669067,0.6379266381263733,0.69228196144104,1.7260315132716642e-07,-0.03045927733182907,-0.04951832443475723,-0.07203473895788193,-0.09495808929204941,-0.02775413915514946,-0.06097283586859703,-0.08191384375095367,-0.09425398707389832,-0.034088656306266785,-0.09250479191541672,-0.10989020764827728,-0.10740774869918823,-0.043459322303533554,-0.09764755517244339,-0.08735906332731247,-0.06420516967773438,-0.0555962473154068,-0.0881471261382103,-0.07304181903600693,-0.050968367606401443
1,0.4068654477596283,0.4851813018321991,0.541948676109314,0.5753867030143738,0.6117256879806519,0.4555807113647461,0.4852312505245209,0.5019033551216125,0.5103139281272888,0.3860720694065094,0.38011428713798523,0.37460774183273315,0.3631998300552368,0.32640743255615234,0.27696493268013,0.2403685301542282,0.20963893830776215,0.2785862684249878,0.20350781083106995,0.15329164266586304,0.11080905795097351,0.8741393685340881,0.8050302863121033,0.7041304707527161,0.6118190288543701,0.5404179096221924,0.5561784505844116,0.42062515020370483,0.33614301681518555,0.26105058193206787,0.5539173483848572,0.4016169309616089,0.30189821124076843,0.2151140570640564,0.5959488749504089,0.47313666343688965,0.3909232020378113,0.3198738694190979,0.6727524995803833,0.6224127411842346,0.5922182202339172,0.5576150417327881,1.0549448461460997e-06,-0.04770835116505623,-0.07418334484100342,-0.09617304801940918,-0.1193123385310173,-0.07347889989614487,-0.11052707582712173,-0.1340039074420929,-0.1510004848241806,-0.07860556244850159,-0.11299318820238113,-0.13759401440620422,-0.15477700531482697,-0.08738215267658234,-0.12791241705417633,-0.1581745743751526,-0.17815598845481873,-0.09858673810958862,-0.13944055140018463,-0.16023527085781097,-0.172410249710083
1,0.407852441072464,0.48857513070106506,0.5429102182388306,0.5724414587020874,0.6089150309562683,0.4536516070365906,0.48349571228027344,0.5016068816184998,0.5135794878005981,0.3834487497806549,0.37468987703323364,0.36969003081321716,0.3592863380908966,0.32333308458328247,0.2769818603992462,0.24316507577896118,0.21517585217952728,0.27563968300819397,0.1979132443666458,0.14579899609088898,0.10130041837692261,0.8813793063163757,0.8090899586677551,0.7033668160438538,0.611476480960846,0.5418611764907837,0.5599632859230042,0.4221872091293335,0.3363844156265259,0.26075229048728943,0.5567097067832947,0.40202075242996216,0.3000577986240387,0.21194496750831604,0.5968608260154724,0.4759126901626587,0.3931415379047394,0.31973502039909363,0.6716485023498535,0.6223219633102417,0.5937821269035339,0.5599117279052734,9.391598041474936e-07,-0.04483191668987274,-0.0700160413980484,-0.09122633188962936,-0.11367755383253098,-0.06944829970598221,-0.10809159278869629,-0.1329563856124878,-0.14995495975017548,-0.07473167032003403,-0.10777878016233444,-0.13066257536411285,-0.14691796898841858,-0.08368492871522903,-0.12105195969343185,-0.14884015917778015,-0.16767600178718567,-0.0952947735786438,-0.1337234228849411,-0.15221631526947021,-0.16300880908966064
1,0.39276543259620667,0.47524362802505493,0.5304195880889893,0.5615729093551636,0.5980756878852844,0.4330025315284729,0.46578383445739746,0.48607638478279114,0.4996923506259918,0.36340612173080444,0.35364630818367004,0.34781721234321594,0.33725813031196594,0.3043101727962494,0.2529850900173187,0.2183143049478531,0.19091200828552246,0.2597241997718811,0.1809430569410324,0.1303110420703888,0.08856847882270813,0.8983191251754761,0.8243333101272583,0.7153652310371399,0.6169344782829285,0.540627121925354,0.5768176913261414,0.4429171085357666,0.3556559085845947,0.2795639932155609,0.5715389847755432,0.41874876618385315,0.3163281977176666,0.22852841019630432,0.6105561852455139,0.48438918590545654,0.3987830877304077,0.3222433924674988,0.6842856407165527,0.6313591599464417,0.5949520468711853,0.5540380477905273,9.106198035624402e-07,-0.045767005532979965,-0.07129506766796112,-0.09334652125835419,-0.11633752286434174,-0.06663046032190323,-0.10782662034034729,-0.13537025451660156,-0.15425245463848114,-0.07194319367408752,-0.10690779983997345,-0.1303727775812149,-0.14682447910308838,-0.08163115382194519,-0.12033555656671524,-0.14731256663799286,-0.16524876654148102,-0.0943543016910553,-0.13343577086925507,-0.1523214727640152,-0.16312052309513092
1,0.39282798767089844,0.47165852785110474,0.522497296333313,0.549609363079071,0.5852306485176086,0.42657235264778137,0.45573854446411133,0.4739455580711365,0.4856279790401459,0.35856565833091736,0.35100358724594116,0.3450210988521576,0.3334124684333801,0.3004637360572815,0.24986645579338074,0.21294425427913666,0.18318285048007965,0.2542055547237396,0.17578569054603577,0.12450657784938812,0.08164387941360474,0.9053621292114258,0.827892541885376,0.7168091535568237,0.6183023452758789,0.5418680906295776,0.5771692991256714,0.44025593996047974,0.35280296206474304,0.27700161933898926,0.571345865726471,0.4179912209510803,0.3162529766559601,0.22868183255195618,0.6087998747825623,0.48021069169044495,0.394633412361145,0.31841033697128296,0.682851254940033,0.6282612085342407,0.5951897501945496,0.5596719980239868,9.148981234829989e-07,-0.043281204998493195,-0.06785077601671219,-0.08969738334417343,-0.11227498203516006,-0.060072921216487885,-0.09784650802612305,-0.12313207983970642,-0.14042094349861145,-0.06590384244918823,-0.09707856178283691,-0.11793440580368042,-0.1326003223657608,-0.0762956440448761,-0.11168515682220459,-0.13756124675273895,-0.15511704981327057,-0.08972199261188507,-0.12633369863033295,-0.14418768882751465,-0.1545817106962204
1,0.39173126220703125,0.47147905826568604,0.5213375687599182,0.5493993759155273,0.5843240022659302,0.42755362391471863,0.4566096067428589,0.4742092788219452,0.4848925769329071,0.35943928360939026,0.351853609085083,0.34671497344970703,0.33522936701774597,0.30014050006866455,0.2531614303588867,0.21921885013580322,0.1908092051744461,0.2525685131549835,0.17589525878429413,0.12427346408367157,0.07990199327468872,0.9018330574035645,0.8277003765106201,0.7205888628959656,0.6200060844421387,0.5403607487678528,0.5748469829559326,0.438416063785553,0.35128188133239746,0.2756522297859192,0.5678955316543579,0.41613131761550903,0.31569451093673706,0.22947773337364197,0.6062799096107483,0.4796823263168335,0.39372384548187256,0.3176535367965698,0.6806656122207642,0.624266505241394,0.5916280150413513,0.5571075677871704,9.223880965691933e-07,-0.04565693810582161,-0.07179899513721466,-0.09443862736225128,-0.11773629486560822,-0.06423110514879227,-0.10264510661363602,-0.12826494872570038,-0.14609947800636292,-0.06881515681743622,-0.1013602688908577,-0.12270757555961609,-0.13807465136051178,-0.07809669524431229,-0.11551286280155182,-0.14259731769561768,-0.1608489453792572,-0.09036868810653687,-0.12971825897693634,-0.1495080292224884,-0.1610948145389557
1,0.38935962319374084,0.4636874794960022,0.5109779834747314,0.5365731120109558,0.5704973340034485,0.4308658242225647,0.44662991166114807,0.458806574344635,0.46638932824134827,0.36655479669570923,0.42056727409362793,0.44386929273605347,0.4441671371459961,0.3165322542190552,0.3835557997226715,0.40598201751708984,0.40566569566726685,0.27544301748275757,0.3376484513282776,0.3645806908607483,0.370121031999588,0.9256952404975891,0.8424819111824036,0.7246614694595337,0.6334618926048279,0.5650696754455566,0.5793350338935852,0.4432874321937561,0.35473036766052246,0.28023719787597656,0.5883334279060364,0.6064435839653015,0.6980180740356445,0.7599418759346008,0.6303056478500366,0.6660747528076172,0.748307466506958,0.7998594045639038,0.6899063587188721,0.7116819024085999,0.7741262912750244,0.8176621794700623,-1.2748492395076028e-07,-0.02728983387351036,-0.05040859058499336,-0.07802184671163559,-0.10618332028388977,-0.04362408071756363,-0.08470096439123154,-0.10912584513425827,-0.12441381812095642,-0.05174622684717178,-0.11235085129737854,-0.1271136999130249,-0.12490323185920715,-0.062259741127491,-0.1150379404425621,-0.10548536479473114,-0.0863429456949234,-0.07623431086540222,-0.10766329616308212,-0.09710083156824112,-0.07916329801082611
